order_id,customer_id,order_date,status,total_amount,shipping_address
ORD-00000286,CUST-00034894,2022-11-15T18:25:04,delivered,1162.81,"276 Oak, US"
ORD-00000287,CUST-00048127,2019-06-02T01:46:03,processing,4536.87,"342 Maple, DE"
ORD-00000288,CUST-00022246,2023-07-07T19:37:59,processing,4438.37,"274 Birch, UK"
ORD-00000289,CUST-00040022,2021-04-08T22:10:11,cancelled,3750.89,"375 Spruce, IT"
ORD-00000290,CUST-00004207,2021-11-06T13:05:42,processing,3515.84,"484 Willow, NL"
ORD-00000291,CUST-00001430,2021-12-31T22:42:37,shipped,189.96,"996 Pine, IN"
ORD-00000292,CUST-00008149,2019-06-07T22:47:46,pending,4083.77,"601 Cedar, CA"
ORD-00000293,CUST-00000161,2022-03-27T14:03:23,processing,981.6,"198 Spruce, IN"
ORD-00000294,CUST-00006113,2024-08-24T03:51:56,shipped,4863.54,"550 Main, NO"
ORD-00000295,CUST-00048465,2022-02-23T08:32:59,pending,3008.0,"726 Cherry, FR"
ORD-00000296,CUST-00010758,2019-04-02T05:26:41,delivered,1903.87,"566 Cedar, CA"
ORD-00000297,CUST-00001498,2019-11-15T06:59:49,delivered,2785.36,"635 Spruce, US"
ORD-00000298,CUST-00048482,2021-05-14T19:41:43,delivered,3185.26,"214 Birch, JP"
ORD-00000299,CUST-00015600,2023-09-19T16:23:51,shipped,4823.6,"679 Cherry, SE"
ORD-00000300,CUST-00009965,2023-01-20T01:58:31,shipped,2021.43,"866 Pine, NO"
ORD-00000301,CUST-00022899,2023-04-23T09:16:31,shipped,4819.17,"303 Main, NL"
ORD-00000302,CUST-00017578,2021-04-28T11:32:29,processing,4240.8,"968 Elm, NL"
ORD-00000303,CUST-00024050,2022-06-05T10:33:16,shipped,3087.67,"594 Cherry, SE"
ORD-00000304,CUST-00020256,2024-05-02T00:51:17,cancelled,3094.25,"54 Oak, FR"
ORD-00000305,CUST-00033788,2024-12-09T20:25:52,shipped,4783.71,"672 Elm, JP"
ORD-00000306,CUST-00015627,2023-08-04T08:00:20,cancelled,4872.52,"167 Birch, CA"
ORD-00000307,CUST-00047141,2020-09-28T00:35:23,processing,2992.64,"160 Willow, JP"
ORD-00000308,CUST-00047058,2022-07-13T06:44:14,delivered,3528.21,"555 Oak, FR"
ORD-00000309,CUST-00028150,2020-04-19T13:42:27,cancelled,2367.18,"380 Cedar, CA"
ORD-00000310,CUST-00012958,2023-10-08T03:15:23,shipped,4920.3,"814 Willow, JP"
ORD-00000311,CUST-00022180,2019-05-04T10:54:10,cancelled,4935.97,"96 Maple, NO"
ORD-00000312,CUST-00045622,2021-01-05T04:54:53,shipped,4624.72,"230 Cedar, BR"
ORD-00000313,CUST-00019796,2022-05-18T03:12:45,shipped,1260.78,"95 Cherry, BR"
ORD-00000314,CUST-00012293,2022-04-10T01:42:12,shipped,4160.25,"755 Birch, UK"
ORD-00000315,CUST-00026851,2024-03-24T07:17:30,shipped,1452.31,"899 Birch, FR"
ORD-00000316,CUST-00002079,2021-07-28T03:25:27,processing,759.0,"216 Willow, SE"
ORD-00000317,CUST-00015868,2020-11-03T13:24:53,processing,1904.8,"763 Maple, BR"
ORD-00000318,CUST-00046976,2021-02-10T00:32:42,processing,3347.18,"777 Pine, US"
ORD-00000319,CUST-00022414,2021-10-01T18:36:09,pending,2883.48,"337 Spruce, UK"
ORD-00000320,CUST-00002432,2020-08-14T02:15:49,pending,2844.71,"206 Maple, FR"
ORD-00000321,CUST-00004156,2023-09-01T17:22:24,processing,1339.39,"639 Maple, IT"
ORD-00000322,CUST-00006607,2020-04-09T03:45:56,pending,2355.53,"141 Pine, UK"
ORD-00000323,CUST-00020477,2023-12-09T11:35:59,shipped,4221.11,"500 Willow, US"
ORD-00000324,CUST-00039312,2023-07-21T17:23:52,processing,3616.15,"377 Pine, US"
ORD-00000325,CUST-00042434,2021-08-26T07:57:05,cancelled,2849.29,"578 Birch, DE"
ORD-00000326,CUST-00043750,2022-09-17T02:03:55,shipped,4696.56,"361 Birch, IT"
ORD-00000327,CUST-00036324,2023-01-11T13:43:57,processing,4240.22,"732 Maple, IT"
ORD-00000328,CUST-00036912,2020-12-17T11:07:20,delivered,1534.03,"191 Birch, NL"
ORD-00000329,CUST-00004665,2019-02-10T10:43:02,pending,2746.85,"358 Pine, US"
ORD-00000330,CUST-00023825,2023-04-07T09:54:44,shipped,1707.69,"288 Pine, BR"
ORD-00000331,CUST-00023054,2019-11-14T22:35:20,cancelled,2686.66,"839 Oak, MX"
ORD-00000332,CUST-00024422,2022-05-11T21:30:04,delivered,3444.52,"488 Maple, AU"
ORD-00000333,CUST-00036804,2020-09-04T21:17:39,delivered,1905.11,"407 Elm, US"
ORD-00000334,CUST-00035290,2021-09-02T18:22:14,shipped,2589.59,"335 Elm, ES"
ORD-00000335,CUST-00026103,2020-12-20T19:55:01,pending,2864.29,"120 Maple, AU"
ORD-00000336,CUST-00046578,2019-07-16T21:14:21,delivered,3485.77,"498 Cedar, CA"
ORD-00000337,CUST-00033799,2023-09-28T00:25:03,processing,594.28,"387 Willow, JP"
ORD-00000338,CUST-00027896,2023-07-08T14:57:16,processing,2986.99,"789 Maple, US"
ORD-00000339,CUST-00044195,2022-01-17T11:11:32,shipped,2312.76,"567 Pine, US"
ORD-00000340,CUST-00035400,2024-01-25T18:52:06,processing,1097.8,"394 Willow, FR"
ORD-00000341,CUST-00034288,2023-05-16T08:05:15,shipped,3216.97,"847 Birch, AU"
ORD-00000342,CUST-00015235,2021-10-21T23:30:49,delivered,2557.77,"530 Cedar, NL"
ORD-00000343,CUST-00017217,2024-03-10T20:52:59,shipped,3862.02,"137 Birch, US"
ORD-00000344,CUST-00045141,2020-02-17T19:41:22,delivered,4165.21,"926 Willow, NO"
ORD-00000345,CUST-00006499,2022-08-25T08:53:46,delivered,1484.14,"216 Pine, ES"
ORD-00000346,CUST-00000965,2022-08-04T15:45:16,pending,2645.04,"636 Spruce, MX"
ORD-00000347,CUST-00047495,2021-09-11T03:32:00,cancelled,4011.11,"111 Birch, MX"
ORD-00000348,CUST-00048289,2020-09-05T13:51:40,cancelled,2585.33,"633 Willow, NL"
ORD-00000349,CUST-00046404,2020-10-21T17:49:26,pending,4649.98,"470 Pine, IT"
ORD-00000350,CUST-00047950,2023-09-02T11:23:21,processing,1400.15,"377 Birch, CA"
ORD-00000351,CUST-00019202,2019-09-24T05:35:31,cancelled,3870.05,"184 Elm, ES"
ORD-00000352,CUST-00042097,2022-12-18T14:23:51,cancelled,1731.32,"527 Birch, IT"
ORD-00000353,CUST-00040209,2020-01-16T18:37:28,shipped,4366.5,"289 Main, ES"
ORD-00000354,CUST-00026189,2023-05-01T08:39:15,delivered,3620.59,"120 Oak, BR"
ORD-00000355,CUST-00032411,2022-06-10T03:06:39,processing,2034.82,"544 Willow, NL"
ORD-00000356,CUST-00017896,2020-02-23T19:08:33,shipped,2269.47,"822 Pine, NO"
ORD-00000357,CUST-00018668,2022-03-25T13:03:14,shipped,3740.66,"438 Elm, BR"
ORD-00000358,CUST-00014243,2022-03-16T18:16:49,delivered,1317.81,"549 Oak, NL"
ORD-00000359,CUST-00009027,2019-10-05T15:52:08,cancelled,1487.49,"94 Cedar, BR"
ORD-00000360,CUST-00028991,2023-09-07T14:19:43,cancelled,4764.34,"143 Willow, US"
ORD-00000361,CUST-00004674,2019-01-19T04:43:57,pending,282.53,"716 Oak, NO"
ORD-00000362,CUST-00028148,2021-07-04T10:47:48,shipped,988.33,"728 Willow, NO"
ORD-00000363,CUST-00035319,2020-10-13T17:58:27,pending,195.43,"973 Elm, IN"
ORD-00000364,CUST-00034990,2023-12-03T01:13:34,processing,3368.04,"984 Oak, CA"
ORD-00000365,CUST-00044493,2020-02-21T20:21:11,processing,4873.18,"146 Maple, UK"
ORD-00000366,CUST-00013524,2022-05-30T09:22:13,cancelled,3125.72,"647 Cherry, CA"
ORD-00000367,CUST-00016406,2023-11-17T13:12:47,cancelled,865.4,"229 Oak, MX"
ORD-00000368,CUST-00014366,2021-12-26T02:07:07,processing,3707.8,"386 Maple, US"
ORD-00000369,CUST-00045215,2024-01-24T07:41:45,delivered,2241.8,"381 Birch, NL"
ORD-00000370,CUST-00034365,2023-01-02T05:52:41,pending,4043.12,"660 Birch, NO"
ORD-00000371,CUST-00046757,2023-02-01T00:58:37,pending,4893.15,"69 Cherry, UK"
ORD-00000372,CUST-00014984,2024-07-22T08:30:52,cancelled,4868.84,"490 Cedar, IT"
ORD-00000373,CUST-00047718,2019-02-24T19:26:27,shipped,1370.26,"120 Willow, US"
ORD-00000374,CUST-00000854,2021-10-10T00:17:03,cancelled,1210.76,"203 Elm, AU"
ORD-00000375,CUST-00048819,2024-11-27T22:48:17,delivered,3904.88,"581 Elm, JP"
ORD-00000376,CUST-00031139,2019-06-28T05:28:05,delivered,1583.81,"33 Pine, AU"
ORD-00000377,CUST-00044934,2022-07-02T23:48:05,processing,3245.25,"185 Spruce, NL"
ORD-00000378,CUST-00008760,2024-10-14T02:11:59,shipped,2762.83,"668 Willow, JP"
ORD-00000379,CUST-00041525,2021-12-04T00:07:47,shipped,3287.98,"764 Pine, AU"
ORD-00000380,CUST-00014651,2019-05-07T13:36:22,shipped,4740.51,"758 Main, AU"
ORD-00000381,CUST-00015304,2024-07-20T10:35:58,pending,381.01,"696 Maple, ES"
ORD-00000382,CUST-00034843,2019-07-19T08:44:54,cancelled,3543.0,"447 Elm, SE"
ORD-00000383,CUST-00039784,2024-07-16T14:11:59,processing,2694.75,"388 Oak, IT"
ORD-00000384,CUST-00049293,2023-11-17T12:55:23,delivered,3109.53,"29 Pine, US"
ORD-00000385,CUST-00021563,2019-03-26T07:42:41,cancelled,1408.07,"969 Cherry, FR"
ORD-00000386,CUST-00021076,2020-10-24T04:44:32,pending,805.03,"586 Maple, MX"
ORD-00000387,CUST-00030489,2019-08-08T17:37:45,cancelled,1233.8,"230 Pine, ES"
ORD-00000388,CUST-00048685,2020-04-03T06:38:22,pending,4106.74,"165 Maple, SE"
ORD-00000389,CUST-00045384,2020-08-05T02:43:55,processing,250.62,"159 Main, NL"
ORD-00000390,CUST-00005751,2021-07-26T10:52:39,cancelled,3920.32,"376 Cedar, CA"
ORD-00000391,CUST-00009483,2019-06-14T22:30:16,pending,137.21,"162 Spruce, NL"
ORD-00000392,CUST-00001628,2023-08-15T08:28:00,delivered,4749.72,"699 Main, MX"
ORD-00000393,CUST-00026576,2022-02-26T13:30:54,shipped,3330.75,"955 Elm, BR"
ORD-00000394,CUST-00041544,2019-09-15T20:51:58,processing,4093.13,"232 Birch, DE"
ORD-00000395,CUST-00029293,2020-12-09T18:31:05,pending,407.95,"103 Maple, DE"
ORD-00000396,CUST-00013060,2024-03-19T01:20:37,processing,4126.43,"515 Cherry, FR"
ORD-00000397,CUST-00022905,2024-01-24T17:12:06,delivered,2070.05,"179 Pine, NO"
ORD-00000398,CUST-00026166,2022-07-21T04:39:56,shipped,3456.81,"528 Maple, DE"
ORD-00000399,CUST-00040199,2020-11-02T22:09:18,processing,1674.53,"173 Birch, NO"
ORD-00000400,CUST-00038505,2019-07-27T13:18:21,processing,690.3,"182 Main, ES"
ORD-00000401,CUST-00048249,2023-01-04T19:58:28,processing,902.43,"841 Elm, NO"
ORD-00000402,CUST-00018964,2019-07-03T18:45:06,cancelled,913.08,"851 Oak, IT"
ORD-00000403,CUST-00000527,2019-06-04T10:38:35,processing,1774.55,"920 Birch, IT"
ORD-00000404,CUST-00038418,2023-12-03T17:41:53,delivered,3935.55,"208 Oak, MX"
ORD-00000405,CUST-00048865,2023-01-19T20:52:14,processing,2933.81,"966 Oak, BR"
ORD-00000406,CUST-00038224,2019-10-02T03:27:43,shipped,108.62,"859 Main, DE"
ORD-00000407,CUST-00036632,2022-08-31T11:37:38,shipped,4233.16,"642 Maple, NO"
ORD-00000408,CUST-00048620,2022-03-30T08:52:10,processing,1769.21,"298 Main, ES"
ORD-00000409,CUST-00024518,2019-02-06T18:13:19,shipped,3010.01,"720 Spruce, US"
ORD-00000410,CUST-00029776,2019-07-23T10:04:46,processing,1022.09,"965 Cedar, NO"
ORD-00000411,CUST-00042342,2021-09-17T14:47:39,shipped,3190.18,"549 Cherry, JP"
ORD-00000412,CUST-00016805,2024-08-25T02:29:13,pending,3805.66,"774 Cherry, AU"
ORD-00000413,CUST-00003518,2022-10-01T06:09:52,delivered,3886.09,"893 Willow, UK"
ORD-00000414,CUST-00013063,2021-09-22T20:45:35,processing,1077.16,"952 Willow, SE"
ORD-00000415,CUST-00025148,2019-05-21T13:07:09,cancelled,1513.73,"788 Spruce, UK"
ORD-00000416,CUST-00021642,2023-05-13T01:22:14,delivered,2976.87,"975 Spruce, UK"
ORD-00000417,CUST-00011108,2023-09-23T13:43:31,delivered,2656.51,"857 Oak, DE"
ORD-00000418,CUST-00038740,2021-10-20T10:56:14,delivered,3815.57,"955 Spruce, AU"
ORD-00000419,CUST-00024133,2020-05-24T17:13:52,shipped,2896.54,"960 Cherry, DE"
ORD-00000420,CUST-00013108,2022-10-13T03:47:01,shipped,2465.66,"698 Birch, MX"
ORD-00000421,CUST-00045383,2022-01-12T03:07:38,cancelled,1868.03,"274 Cedar, IT"
ORD-00000422,CUST-00035341,2024-12-27T19:57:43,shipped,4293.03,"900 Cherry, BR"
ORD-00000423,CUST-00015413,2024-11-01T12:26:37,processing,1280.34,"370 Birch, ES"
ORD-00000424,CUST-00020174,2020-04-24T11:21:07,processing,56.35,"951 Spruce, MX"
ORD-00000425,CUST-00042810,2019-12-11T03:22:25,processing,1204.74,"614 Oak, SE"
ORD-00000426,CUST-00023906,2024-11-09T05:14:24,pending,4050.46,"398 Cedar, DE"
ORD-00000427,CUST-00038806,2021-03-26T16:15:42,delivered,2876.17,"300 Oak, IT"
ORD-00000428,CUST-00045067,2019-06-11T20:19:09,shipped,3123.79,"114 Main, IT"
ORD-00000429,CUST-00004252,2023-07-03T21:19:37,cancelled,1397.8,"32 Main, UK"
ORD-00000430,CUST-00006641,2019-01-20T01:52:17,processing,3698.83,"152 Birch, CA"
ORD-00000431,CUST-00047413,2024-06-06T22:52:43,delivered,821.7,"495 Oak, IT"
ORD-00000432,CUST-00009718,2020-05-04T21:52:51,processing,1371.03,"323 Spruce, US"
ORD-00000433,CUST-00019936,2020-11-29T11:43:47,processing,3809.04,"281 Birch, IT"
ORD-00000434,CUST-00012418,2022-01-17T17:44:46,cancelled,2811.14,"839 Cherry, BR"
ORD-00000435,CUST-00041262,2019-10-06T23:18:35,delivered,4277.06,"548 Spruce, NL"
ORD-00000436,CUST-00026602,2020-10-14T03:57:05,delivered,641.3,"302 Willow, AU"
ORD-00000437,CUST-00021224,2019-05-16T05:19:23,pending,1099.06,"74 Main, UK"
ORD-00000438,CUST-00043742,2020-05-31T17:47:55,pending,4593.37,"509 Maple, US"
ORD-00000439,CUST-00044041,2023-01-18T21:06:26,delivered,1335.84,"251 Elm, NO"
ORD-00000440,CUST-00047837,2023-03-12T00:36:34,delivered,1499.32,"973 Willow, UK"
ORD-00000441,CUST-00028695,2023-11-03T15:07:52,delivered,1249.86,"827 Maple, CA"
ORD-00000442,CUST-00019315,2020-12-10T04:12:09,cancelled,350.41,"400 Willow, NO"
ORD-00000443,CUST-00001839,2024-11-30T03:23:43,cancelled,4632.96,"362 Cedar, AU"
ORD-00000444,CUST-00008561,2023-09-18T19:49:20,delivered,3587.58,"548 Elm, NO"
ORD-00000445,CUST-00030314,2023-10-22T14:42:19,pending,914.81,"942 Cedar, BR"
ORD-00000446,CUST-00029492,2021-04-01T17:25:32,cancelled,2818.99,"205 Cedar, MX"
ORD-00000447,CUST-00015598,2022-04-05T00:57:44,pending,3110.84,"478 Pine, AU"
ORD-00000448,CUST-00006247,2021-12-24T10:05:20,shipped,2002.91,"592 Oak, NO"
ORD-00000449,CUST-00000785,2023-05-10T23:24:20,cancelled,1259.62,"790 Birch, MX"
ORD-00000450,CUST-00005123,2023-04-15T03:46:04,cancelled,2935.8,"4 Pine, NL"
ORD-00000451,CUST-00024520,2021-09-20T00:28:29,processing,3433.95,"289 Pine, MX"
ORD-00000452,CUST-00011950,2023-07-09T19:43:33,delivered,2359.32,"255 Willow, IN"
ORD-00000453,CUST-00040271,2024-07-31T15:04:02,delivered,561.54,"410 Spruce, IN"
ORD-00000454,CUST-00041114,2021-04-15T13:04:02,delivered,2312.98,"592 Spruce, ES"
ORD-00000455,CUST-00023081,2022-08-01T08:28:44,cancelled,416.12,"85 Cedar, AU"
ORD-00000456,CUST-00004729,2019-04-28T18:30:40,delivered,693.36,"844 Elm, NO"
ORD-00000457,CUST-00005674,2024-08-11T06:49:19,delivered,4268.1,"203 Maple, IN"
ORD-00000458,CUST-00037576,2022-04-25T03:10:13,processing,3479.62,"143 Oak, BR"
ORD-00000459,CUST-00018295,2020-11-29T17:15:36,shipped,3198.7,"875 Maple, US"
ORD-00000460,CUST-00027108,2020-04-14T05:34:55,cancelled,2082.52,"596 Main, DE"
ORD-00000461,CUST-00012407,2022-10-25T01:15:26,shipped,1131.7,"270 Pine, DE"
ORD-00000462,CUST-00014372,2019-11-24T08:28:54,shipped,3900.26,"326 Oak, SE"
ORD-00000463,CUST-00026728,2020-05-07T20:49:19,shipped,2172.13,"121 Spruce, IN"
ORD-00000464,CUST-00013211,2019-08-21T08:09:46,processing,3321.58,"472 Cherry, IN"
ORD-00000465,CUST-00042519,2022-04-26T06:17:07,processing,2625.57,"922 Main, UK"
ORD-00000466,CUST-00034282,2022-11-23T02:57:04,processing,3638.16,"47 Maple, BR"
ORD-00000467,CUST-00031980,2023-02-10T10:51:51,pending,3800.1,"794 Pine, NL"
ORD-00000468,CUST-00007759,2024-01-09T08:59:27,pending,157.12,"226 Main, AU"
ORD-00000469,CUST-00031499,2024-09-13T21:26:52,cancelled,2833.03,"829 Spruce, BR"
ORD-00000470,CUST-00020711,2023-02-10T16:58:43,cancelled,3886.98,"912 Willow, NL"
ORD-00000471,CUST-00040985,2020-10-08T17:31:26,cancelled,4169.43,"765 Pine, JP"
ORD-00000472,CUST-00002911,2019-10-05T16:48:13,pending,3613.74,"719 Spruce, CA"
ORD-00000473,CUST-00008554,2023-08-05T01:48:45,delivered,1871.47,"515 Maple, IT"
ORD-00000474,CUST-00025262,2022-01-01T02:46:59,delivered,2325.81,"621 Cedar, SE"
ORD-00000475,CUST-00039073,2021-01-12T17:19:05,pending,1609.29,"680 Spruce, IT"
ORD-00000476,CUST-00018679,2024-05-11T22:31:54,cancelled,2347.16,"728 Spruce, JP"
ORD-00000477,CUST-00024285,2021-02-09T01:46:35,pending,2034.77,"102 Spruce, US"
ORD-00000478,CUST-00019978,2021-06-04T13:34:57,delivered,2214.87,"105 Willow, NO"
ORD-00000479,CUST-00027479,2022-02-02T04:43:16,cancelled,4656.53,"792 Main, IT"
ORD-00000480,CUST-00026134,2021-08-23T11:34:16,delivered,3561.67,"150 Birch, UK"
ORD-00000481,CUST-00028068,2022-07-13T15:45:47,cancelled,1846.52,"960 Maple, DE"
ORD-00000482,CUST-00033775,2022-10-30T20:39:58,shipped,1819.95,"966 Cherry, AU"
ORD-00000483,CUST-00014522,2019-07-15T21:21:16,processing,2708.21,"991 Elm, JP"
ORD-00000484,CUST-00045608,2020-04-10T15:20:15,cancelled,3401.62,"236 Elm, FR"
ORD-00000485,CUST-00007729,2023-04-02T15:37:46,delivered,1176.51,"398 Cherry, CA"
ORD-00000486,CUST-00043096,2021-05-22T10:39:28,cancelled,2409.31,"918 Birch, MX"
ORD-00000487,CUST-00008645,2021-03-21T06:33:47,shipped,1546.09,"296 Cedar, CA"
ORD-00000488,CUST-00013927,2022-04-28T12:32:45,cancelled,3864.02,"357 Oak, JP"
ORD-00000489,CUST-00003658,2020-09-15T23:51:28,cancelled,3454.63,"112 Birch, BR"
ORD-00000490,CUST-00026188,2023-03-25T06:59:38,cancelled,874.9,"878 Elm, NO"
ORD-00000491,CUST-00028839,2020-04-26T18:58:12,cancelled,4473.09,"550 Willow, IN"
ORD-00000492,CUST-00047472,2019-06-29T07:03:15,pending,4235.81,"508 Maple, AU"
ORD-00000493,CUST-00010910,2020-01-05T19:29:06,delivered,528.83,"432 Cherry, DE"
ORD-00000494,CUST-00046116,2020-11-21T17:57:13,delivered,3292.9,"261 Cedar, NL"
ORD-00000495,CUST-00034864,2022-08-30T05:35:09,shipped,4679.57,"972 Pine, US"
ORD-00000496,CUST-00046483,2021-11-08T10:56:15,cancelled,725.34,"930 Birch, IT"
ORD-00000497,CUST-00031514,2022-12-07T19:57:12,cancelled,4601.71,"172 Maple, UK"
ORD-00000498,CUST-00044239,2021-11-30T23:12:22,delivered,2797.48,"94 Maple, IN"
ORD-00000499,CUST-00000251,2019-09-07T17:53:59,delivered,253.49,"476 Cherry, US"
ORD-00000500,CUST-00035877,2023-08-16T06:09:49,delivered,2380.98,"33 Maple, IT"
ORD-00000501,CUST-00026428,2021-09-04T04:06:19,processing,3472.4,"273 Birch, FR"
ORD-00000502,CUST-00014409,2021-11-26T16:28:09,cancelled,1635.11,"905 Cherry, NL"
ORD-00000503,CUST-00036133,2021-04-12T11:11:37,delivered,4125.07,"994 Maple, ES"
ORD-00000504,CUST-00025731,2024-03-04T10:56:30,pending,471.92,"267 Cedar, FR"
ORD-00000505,CUST-00010728,2019-03-25T23:01:04,cancelled,4717.48,"531 Pine, DE"
ORD-00000506,CUST-00034864,2022-04-30T14:32:54,shipped,580.29,"678 Spruce, MX"
ORD-00000507,CUST-00008909,2021-09-24T11:06:19,pending,3976.03,"604 Elm, MX"
ORD-00000508,CUST-00020324,2024-02-09T06:38:55,pending,282.62,"254 Oak, AU"
ORD-00000509,CUST-00014928,2023-04-02T15:37:45,processing,4199.55,"559 Cherry, SE"
ORD-00000510,CUST-00015980,2023-08-20T21:33:04,pending,2913.45,"766 Elm, JP"
ORD-00000511,CUST-00036568,2021-07-25T08:44:30,pending,3115.66,"88 Oak, US"
ORD-00000512,CUST-00007098,2024-07-15T02:16:04,pending,4934.68,"727 Main, CA"
ORD-00000513,CUST-00004485,2024-06-03T00:13:39,pending,4232.07,"814 Maple, SE"
ORD-00000514,CUST-00016889,2019-07-04T13:26:36,pending,4523.92,"309 Main, IT"
ORD-00000515,CUST-00003111,2024-03-27T09:44:25,delivered,649.16,"25 Maple, UK"
ORD-00000516,CUST-00043717,2024-10-20T07:15:49,processing,4725.75,"664 Birch, ES"
ORD-00000517,CUST-00032018,2022-06-10T13:52:35,shipped,2034.65,"204 Elm, DE"
ORD-00000518,CUST-00011252,2022-10-21T09:54:54,shipped,767.22,"777 Cherry, FR"
ORD-00000519,CUST-00010126,2022-02-07T22:52:15,pending,823.41,"919 Maple, US"
ORD-00000520,CUST-00039767,2020-01-20T17:06:27,cancelled,860.36,"147 Cedar, SE"
ORD-00000521,CUST-00012737,2023-05-11T01:13:33,shipped,2888.91,"197 Oak, ES"
ORD-00000522,CUST-00047934,2020-02-06T08:53:28,cancelled,3686.23,"198 Spruce, IN"
ORD-00000523,CUST-00027014,2023-01-06T14:17:29,shipped,1324.79,"392 Main, JP"
ORD-00000524,CUST-00010479,2022-08-26T18:05:33,pending,4585.77,"263 Maple, DE"
ORD-00000525,CUST-00017433,2023-09-01T11:18:40,cancelled,1336.08,"308 Maple, JP"
ORD-00000526,CUST-00036972,2023-08-23T11:28:45,cancelled,3250.37,"575 Birch, MX"
ORD-00000527,CUST-00004185,2022-10-28T10:29:52,cancelled,3936.32,"503 Main, NO"
ORD-00000528,CUST-00032333,2023-04-27T04:08:32,pending,2255.21,"4 Maple, NO"
ORD-00000529,CUST-00047731,2020-01-29T15:52:23,shipped,736.27,"863 Elm, IT"
ORD-00000530,CUST-00023618,2020-12-17T19:35:10,pending,4458.0,"393 Birch, NL"
ORD-00000531,CUST-00003897,2021-02-05T08:30:48,processing,1261.75,"397 Elm, DE"
ORD-00000532,CUST-00016707,2023-01-31T12:09:50,pending,693.78,"25 Spruce, JP"
ORD-00000533,CUST-00028652,2022-02-21T06:32:57,cancelled,3771.39,"628 Main, MX"
ORD-00000534,CUST-00019837,2019-07-29T22:35:24,delivered,1910.09,"18 Cedar, JP"
ORD-00000535,CUST-00024578,2021-02-28T09:31:55,pending,1099.48,"50 Main, SE"
ORD-00000536,CUST-00024198,2019-03-12T04:01:19,pending,1600.33,"957 Cedar, JP"
ORD-00000537,CUST-00030473,2019-10-27T02:52:35,cancelled,1168.17,"391 Birch, CA"
ORD-00000538,CUST-00021389,2021-03-25T20:18:04,shipped,890.56,"389 Cherry, ES"
ORD-00000539,CUST-00000712,2022-10-25T00:55:29,cancelled,2500.76,"72 Cedar, SE"
ORD-00000540,CUST-00041641,2020-03-17T18:36:28,shipped,1209.36,"192 Cherry, NL"
ORD-00000541,CUST-00024495,2024-04-21T14:02:02,delivered,796.81,"517 Pine, BR"
ORD-00000542,CUST-00002130,2023-11-09T13:08:39,pending,303.33,"80 Main, IT"
ORD-00000543,CUST-00019523,2024-03-01T13:41:31,pending,2028.97,"48 Spruce, UK"
ORD-00000544,CUST-00022180,2021-10-13T12:40:18,delivered,3234.45,"921 Cedar, US"
ORD-00000545,CUST-00038525,2022-02-25T14:48:53,cancelled,1508.02,"364 Birch, BR"
ORD-00000546,CUST-00003264,2022-12-24T07:41:16,cancelled,3006.9,"249 Oak, BR"
ORD-00000547,CUST-00039301,2019-07-27T04:20:12,shipped,2980.22,"682 Cherry, NL"
ORD-00000548,CUST-00039934,2024-09-06T20:43:35,pending,4476.36,"51 Pine, JP"
ORD-00000549,CUST-00046625,2021-07-07T04:28:57,processing,2671.85,"55 Birch, AU"
ORD-00000550,CUST-00021700,2020-12-12T01:05:11,shipped,3666.33,"985 Elm, MX"
ORD-00000551,CUST-00004484,2019-07-16T06:23:14,processing,2433.46,"272 Spruce, IN"
ORD-00000552,CUST-00031803,2023-04-07T17:06:10,cancelled,1135.52,"163 Pine, NL"
ORD-00000553,CUST-00028326,2023-08-16T13:25:27,pending,3801.78,"989 Maple, SE"
ORD-00000554,CUST-00010314,2024-09-03T15:58:39,delivered,3210.7,"584 Cherry, AU"
ORD-00000555,CUST-00027405,2021-05-05T06:05:09,cancelled,2328.39,"110 Cedar, BR"
ORD-00000556,CUST-00010849,2024-12-19T03:41:20,shipped,58.12,"675 Main, US"
ORD-00000557,CUST-00000657,2022-02-08T03:12:29,shipped,3455.71,"47 Cherry, ES"
ORD-00000558,CUST-00009604,2021-02-27T00:36:08,pending,991.72,"619 Main, JP"
